Product_Name,Product_Link,Product_Price,Product_Rating,Reviews,Product_Image,ASIN
Home Assistant Green | Smart Home hub with Advanced Automation | Official Home Assistant Hardware,https://www.amazon.com/Assistant-Advanced-Automation-Official-Hardware/dp/B0CXVKSG19/ref=sr_1_24?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-24,"60,788",NA,NA,https://m.media-amazon.com/images/I/71-flrvNxdL._AC_UL320_.jpg,B0CXVKSG19
"Aurzen Roku TV D1R Smart Portable Outdoor Projector with WiFi and Bluetooth | Roku TV Built-in, All Top Apps, 1080P FHD, DoIby Audio, Auto Focus & Keystone, Zoom, Mini Projector for Home & Outdoor Movies",https://www.amazon.com/Aurzen-Projector-Bluetooth-Streaming-Experience/dp/B0FKMHPCCB/ref=sr_1_25?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-25,"38,857",NA,NA,https://m.media-amazon.com/images/I/71M3XVYabdL._AC_UL320_.jpg,B0FKMHPCCB
"Linkind Matter Smart Light Bulbs, Work with Apple Home, Alexa, Siri, Google | Matter-enabled Direct Connect, LED Color Changing Light Bulbs, Mood Lighting, Music Sync, A19 E26 60W 800LM 2.4G WiFi, 6 Pack",https://www.amazon.com/Linkind-Smart-Light-Bulbs-Matter-6/dp/B0BHS2JFZC/ref=sr_1_26?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-26,"11,932",NA,NA,https://m.media-amazon.com/images/I/71ksYjU40HL._AC_UL320_.jpg,B0BHS2JFZC
"GE Smart Scale for Body Weight: Full Body Composition Analyzer, 50+ Metrics | 8-Electrode Digital Bathroom Scale for Body Weight Fat BMI Muscle Mass Bluetooth, Accurate Weighing Machine 400lb",https://www.amazon.com/GE-Smart-Scale-Body-Weight/dp/B0D96373RS/ref=sr_1_27?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-27,"27,754",NA,NA,https://m.media-amazon.com/images/I/71w5eNfAPkL._AC_UL320_.jpg,B0D96373RS
"Pura Home 4 Fragrance Diffuser, 2025 Version, Pura 4 | Adjustable Smart Home Fragrance Diffuser, Set Schedules and Timers, LED Light, Holds 2 Scent Refills, Refills Sold Separately",https://www.amazon.com/Pura-Smart-Fragrance-Diffuser-Personalized/dp/B0FWT27J86/ref=sr_1_28?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-28,"13,875",NA,NA,https://m.media-amazon.com/images/I/41bIMAIva+L._AC_UL320_.jpg,B0FWT27J86
"Mifaso Outlet Extender with Shelf and Night Light, 1800J Surge Protector | 5 Wide Outlet Splitter & 4 USB Ports Wall Charger, Multi Plug Wall Outlet Expander, Power Strip Plug Adapter for Home/Dorm/RV",https://www.amazon.com/Extender-Protector-Charger-Outlets-3-Sided/dp/B09ZKZYBZX/ref=sr_1_29?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-29,"3,328",NA,NA,https://m.media-amazon.com/images/I/51BI3jZgKNL._AC_UL320_.jpg,B09ZKZYBZX
Google Nest Learning Thermostat (4th gen) + Nest Temperature Sensor (2nd gen) - Obsidian,https://www.amazon.com/Google-Learning-Thermostat-Temperature-Sensor/dp/B0D5BBYRJM/ref=sr_1_30?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-30,NA,NA,NA,https://m.media-amazon.com/images/I/61etqxZHOoL._AC_UL320_.jpg,B0D5BBYRJM
"Govee Uplighter Floor Lamp for Living Room, RGBIC Ripple Projector | Compatible with SmartThings, Alexa, and Matter, LED Modern Corner Floor Light, Warm Cool White Standing Lamp for Bedroom",https://www.amazon.com/Govee-Uplighter-Projector-Bedroom-Standing/dp/B0F3NZ12GL/ref=sr_1_31?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-31,"41,630",NA,NA,https://m.media-amazon.com/images/I/81bgKHOSSWL._AC_UL320_.jpg,B0F3NZ12GL
"Deco 7 Pro Tri-Band WiFi 7 BE10000 Whole Home Mesh System 6-Stream 10 Gbps | 4 x 2.5G Ports Wired Backhaul, 4 x Smart Internal Antennas, Up to 7,600 Sq.ft, VPN, HomeShield, AI-Roaming (BE63 3-Pack)",https://www.amazon.com/TP-Link-wifi-7-mesh-system/dp/B0CN8QLS4K/ref=sr_1_32?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-32,"114,474",NA,NA,https://m.media-amazon.com/images/I/61DeeFwkrpL._AC_UL320_.jpg,B0CN8QLS4K
"ecobee Smart Thermostat Premium - WiFi, Siri & Alexa Built-In, Smart Sensor | Air Quality Monitor. Works with Alexa, Siri and Google Home. Live view from your ecobee Doorbell. Energy Saving thermostsat",https://www.amazon.com/ecobee-Thermostat-Premium-Quality-Monitor/dp/B09XXS48P8/ref=sr_1_33?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-33,NA,NA,NA,https://m.media-amazon.com/images/I/5135W9STj4L._AC_UL320_.jpg,B09XXS48P8
"Philips Hue Bridge Pro Smart Lighting Hub, 1-Pack | Wireless, Advanced Encryption, Supports 150+ Lights and 50+ Accessories, Works with Apple Home, Alexa and Google",https://www.amazon.com/Philips-Hue-Encryption-Accessories-SmartThings/dp/B0FMGNF87H/ref=sr_1_34?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-34,NA,NA,NA,https://m.media-amazon.com/images/I/61YNuwOo4uL._AC_UL320_.jpg,B0FMGNF87H
"Roku 40-Inch Select Series Smart TV 2026-1080p Full HD TV - RokuTV | Flat Screen LED Television with Voice Remote, Wi-Fi & Bluetooth Headphone Mode - Streaming Live Local News Sports & Movies",https://www.amazon.com/Roku-Smart-TV-40-Inch-LED-Television/dp/B0FV57TPWT/ref=sr_1_35?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-35,NA,NA,NA,https://m.media-amazon.com/images/I/81K7IVumGWL._AC_UL320_.jpg,B0FV57TPWT
"GHome Smart Plug Mini, WiFi Smart Outlet Plug Works with Alexa and Google Home, Timer Outlet with APP Control, 2.4GHz Network Only, No Hub Required, ETL FCC Listed (4 Pack), White",https://www.amazon.com/Smart-Compatible-Function-Supports-Required/dp/B09JZKK3KS/ref=sr_1_36?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-36,"7,130",NA,NA,https://m.media-amazon.com/images/I/61b-iG0eIQL._AC_UL320_.jpg,B09JZKK3KS
"KNKA Air Purifiers for Home Bedroom Up to 1,695 Ft² in 1 Hr, APH4000, White | HEPA Sleep Mode Air Cleaner with Washable Pre-Filter, AHAM VERIFIED, AQI Display, Pet Mode for Pet Dander, Dust & Pollen",https://www.amazon.com/KNKA-Purifier-Pre-Filter-Allergies-APH4000/dp/B0FNDG2TNK/ref=sr_1_37?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-37,"33,303",NA,NA,https://m.media-amazon.com/images/I/71eM07+OB6L._AC_UL320_.jpg,B0FNDG2TNK
"Emporia Vue 3 Home Energy Monitor - Smart Home Automation Module and Real Time Electricity Usage Monitor, Power Consumption Meter, Solar and Net Metering for UL Certified Safe Energy Monitoring",https://www.amazon.com/Smart-Energy-Monitor-Circuit-Sensors/dp/B0C79PNK84/ref=sr_1_38?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-38,"55,512",NA,NA,https://m.media-amazon.com/images/I/51fQkSzB+ML._AC_UL320_.jpg,B0C79PNK84
"Honeywell Home RTH9585WF Wi-Fi Smart Color Thermostat, 7 Day Programmable, Touch Screen, Energy Star, Alexa Ready, C-Wire Required, Not Compatible with Line Volt Heating Gray | RTH9585WF1004 7 Day Programmable, Touch Screen, Energy Star, Alexa Ready",https://www.amazon.com/Honeywell-RTH9585WF1004-Programmable-Thermostat-Required/dp/B075BF6V58/ref=sr_1_39?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-39,"35,526",NA,NA,https://m.media-amazon.com/images/I/717PYbMvtXL._AC_UL320_.jpg,B075BF6V58
"Roku Ultra, Ultimate Streaming Player - 4K Streaming Device for TV | HDR10+, Dolby Vision & Atmos - Bluetooth & Wi-Fi 6 - Rechargeable Voice Remote Pro with Backlit Buttons - Free & Live TV",https://www.amazon.com/Roku-Ultra-2024-Streaming-Rechargeable/dp/B0DF44RTTP/ref=sr_1_40?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-40,"24,135",NA,NA,https://m.media-amazon.com/images/I/71+N77h+qZL._AC_UL320_.jpg,B0DF44RTTP
"CHAMBERLAIN Smart Garage Control - Wireless Garage Hub and Sensor with Wifi & Bluetooth - Smartphone Controlled, myQ-G0401-ES, White",https://www.amazon.com/Smart-Garage-Opener-Chamberlain-myQ-G0401/dp/B08GD3D9YJ/ref=sr_1_41?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-41,NA,NA,NA,https://m.media-amazon.com/images/I/51U402oH80L._AC_UL320_.jpg,B08GD3D9YJ
"Rachio 3: 8 Zone Smart Sprinkler Controller (Simple Automated Scheduling + Local Weather Intelligence. Save Water w/ Rain, Freeze & Wind Skip), App Enabled, Works w/ Alexa, Fast & Easy Install | 8 Zones, It Just Works, App Control, Rain Skips, Local Weather Scheduling, DIY Install, Smart Home Ready, 2-Year Warranty",https://www.amazon.com/Rachio-Smart-Sprinkler-Controller-8-Zone/dp/B07CZ864Y9/ref=sr_1_42?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-42,"48,878",NA,NA,https://m.media-amazon.com/images/I/71asdFrVrlL._AC_UL320_.jpg,B07CZ864Y9
"Govee Smart Plug, WiFi Plugs Work with Alexa & Google Assistant, Smart Outlet with Timer & Group Controller, WiFi Outlet for Home, No Hub Required, ETL & FCC Certified, 2.4G WiFi Only, 4 Pack | Smart Home Plugs, 15A WiFi Outlet, Timer Function and Group Controller, No Hub Required, ETL & FCC Certified, 2.4G Only",https://www.amazon.com/Govee-WiFi-Outlet/dp/B08731J1L4/ref=sr_1_43?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-43,"7,491",NA,NA,https://m.media-amazon.com/images/I/61MuErhykXL._AC_UL320_.jpg,B08731J1L4
"Surge Protector Outlet Extender with Rotating Plug, Multi Plug Wall Outlet | 6 AC Outlet Splitter 4 USB Ports (2 USB C),1800J USB Wall Charger, Plug Adapter Power Strip for Home Office Dorm Room Travel",https://www.amazon.com/Surge-Protector-Outlet-Extender-Rotating/dp/B0B5X5DQPT/ref=sr_1_44?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-44,"3,328",NA,NA,https://m.media-amazon.com/images/I/51a9TI8H14L._AC_UL320_.jpg,B0B5X5DQPT
"ecobee Smart Thermostat Enhanced, Programmable Wifi Thermostat | Works with Siri, Alexa, Google Assistant - Energy Star Certified - Smart Home. Energy saving thermostat.",https://www.amazon.com/ecobee-Smart-Thermostat-Enhanced-works/dp/B09XXTQPXC/ref=sr_1_45?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-45,"55,512",NA,NA,https://m.media-amazon.com/images/I/51YWnoWYbkL._AC_UL320_.jpg,B09XXTQPXC
"EIGHTREE 5GHz Smart Plug,Smart Outlet Works with Alexa & Google Home,4 Pack | 5GHz & 2.4GHz Wi-Fi Outlet Plug, Energy Monitoring, Voice Control & App Remote Control, Timer & Schedule FCC & ETL Certified",https://www.amazon.com/EIGHTREE-%F0%9D%90%82%F0%9D%90%A8%F0%9D%90%A6%F0%9D%90%A9%F0%9D%90%9A%F0%9D%90%AD%F0%9D%90%A2%F0%9D%90%9B%F0%9D%90%A5%F0%9D%90%9E-%F0%9D%97%98%F0%9D%97%BB%F0%9D%97%B2%F0%9D%97%BF%F0%9D%97%B4%F0%9D%98%86-%F0%9D%97%A0%F0%9D%97%BC%F0%9D%97%BB%F0%9D%97%B6%F0%9D%98%81%F0%9D%97%BC%F0%9D%97%BF%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4-SmartThings/dp/B0D4ZFJQ8L/ref=sr_1_46?dib=eyJ2IjoiMSJ9.iRN2KUcEfkJl010XhUsHG4nXELp0QtiRZFd-W6tyFf9tSXIhVBKDAhQYT50fE2N8L6uXWTwz_0q4lL_jjHn7ZxsI5XTT_ybzbyyVXP_CcIRLEUan2CBMrKqEWLtQmK59E4d6tFPrODKbsP_wL4jZ2_JLcifJH0TdFFTLbstCMBxLh6SCKz3nnFxIYxhAuiIHaxkuMx1l3pKhasECpYypsPEfOxaGE4bOSGNZXWpcggkO07XAzVofxAdhvb__ttDlFuoO_kDpQ8o2m4ilyCcnms_oKG4shZit9AglYnQLBlg.dKzCue5vLD4NOdmSw_BnY9YWiSlT0oYRbc0lByKuFbg&dib_tag=se&keywords=smart+home+devices&qid=1786520557&sr=8-46,"12,765",NA,NA,https://m.media-amazon.com/images/I/51sf6qTKhNL._AC_UL320_.jpg,B0D4ZFJQ8L
